num_words,word_size,words_per_row,area,process,voltage,temperature,slew,load,read0_power
64,2,4,780,FF,1.0,25,0.04,0.2091,0.4980888888888889
64,2,4,780,FF,1.0,25,0.04,0.8364,0.4980888888888889
64,2,4,780,SS,1.0,25,0.00125,0.052275,0.37430555555555556
64,2,4,780,SS,1.0,25,0.00125,0.2091,0.37430555555555556
64,2,4,780,SS,1.0,25,0.00125,0.8364,0.37430555555555556
64,2,4,780,SS,1.0,25,0.005,0.052275,0.37430555555555556
64,2,4,780,SS,1.0,25,0.005,0.2091,0.37430555555555556
64,2,4,780,SS,1.0,25,0.005,0.8364,0.37430555555555556
64,2,4,780,SS,1.0,25,0.04,0.052275,0.37430555555555556
64,2,4,780,SS,1.0,25,0.04,0.2091,0.37430555555555556
64,2,4,780,SS,1.0,25,0.04,0.8364,0.37430555555555556
64,2,4,780,TT,1.0,25,0.00125,0.052275,0.43683
64,2,4,780,TT,1.0,25,0.00125,0.2091,0.43683
64,2,4,780,TT,1.0,25,0.00125,0.8364,0.43683
64,2,4,780,TT,1.0,25,0.005,0.052275,0.43683
64,2,4,780,TT,1.0,25,0.005,0.2091,0.43683
64,2,4,780,TT,1.0,25,0.005,0.8364,0.43683
64,2,4,780,TT,1.0,25,0.04,0.052275,0.43683
64,2,4,780,TT,1.0,25,0.04,0.2091,0.43683
64,2,4,780,TT,1.0,25,0.04,0.8364,0.43683
32,1,2,584,FF,1.0,25,0.00125,0.052275,0.41289444444444445
32,1,2,584,FF,1.0,25,0.00125,0.2091,0.41289444444444445
32,1,2,584,FF,1.0,25,0.00125,0.8364,0.41289444444444445
32,1,2,584,FF,1.0,25,0.005,0.052275,0.41289444444444445
32,1,2,584,FF,1.0,25,0.005,0.2091,0.41289444444444445
32,1,2,584,FF,1.0,25,0.005,0.8364,0.41289444444444445
32,1,2,584,FF,1.0,25,0.04,0.052275,0.41289444444444445
32,1,2,584,FF,1.0,25,0.04,0.2091,0.41289444444444445
32,1,2,584,FF,1.0,25,0.04,0.8364,0.41289444444444445
32,1,2,584,SS,1.0,25,0.00125,0.052275,0.3072488888888889
32,1,2,584,SS,1.0,25,0.00125,0.2091,0.3072488888888889
32,1,2,584,SS,1.0,25,0.00125,0.8364,0.3072488888888889
32,1,2,584,SS,1.0,25,0.005,0.052275,0.3072488888888889
32,1,2,584,SS,1.0,25,0.005,0.2091,0.3072488888888889
32,1,2,584,SS,1.0,25,0.005,0.8364,0.3072488888888889
32,1,2,584,SS,1.0,25,0.04,0.052275,0.3072488888888889
32,1,2,584,SS,1.0,25,0.04,0.2091,0.3072488888888889
32,1,2,584,SS,1.0,25,0.04,0.8364,0.3072488888888889
32,1,2,584,TT,1.0,25,0.00125,0.052275,0.3452
32,1,2,584,TT,1.0,25,0.00125,0.2091,0.3452
32,1,2,584,TT,1.0,25,0.00125,0.8364,0.3452
32,1,2,584,TT,1.0,25,0.005,0.052275,0.3452
32,1,2,584,TT,1.0,25,0.005,0.2091,0.3452
32,1,2,584,TT,1.0,25,0.005,0.8364,0.3452
32,1,2,584,TT,1.0,25,0.04,0.052275,0.3452
32,1,2,584,TT,1.0,25,0.04,0.2091,0.3452
32,1,2,584,TT,1.0,25,0.04,0.8364,0.3452
32,2,2,642,FF,1.0,25,0.00125,0.052275,0.43302222222222225
32,2,2,642,FF,1.0,25,0.00125,0.2091,0.43302222222222225
32,2,2,642,FF,1.0,25,0.00125,0.8364,0.43302222222222225
32,2,2,642,FF,1.0,25,0.005,0.052275,0.43302222222222225
32,2,2,642,FF,1.0,25,0.005,0.2091,0.43302222222222225
32,2,2,642,FF,1.0,25,0.005,0.8364,0.43302222222222225
32,2,2,642,FF,1.0,25,0.04,0.052275,0.43302222222222225
32,2,2,642,FF,1.0,25,0.04,0.2091,0.43302222222222225
32,2,2,642,FF,1.0,25,0.04,0.8364,0.43302222222222225
32,2,2,642,SS,1.0,25,0.00125,0.052275,0.33773888888888887
32,2,2,642,SS,1.0,25,0.00125,0.2091,0.33773888888888887
32,2,2,642,SS,1.0,25,0.00125,0.8364,0.33773888888888887
32,2,2,642,SS,1.0,25,0.005,0.052275,0.33773888888888887
32,2,2,642,SS,1.0,25,0.005,0.2091,0.33773888888888887
32,2,2,642,SS,1.0,25,0.005,0.8364,0.33773888888888887
32,2,2,642,SS,1.0,25,0.04,0.052275,0.33773888888888887
32,2,2,642,SS,1.0,25,0.04,0.2091,0.33773888888888887
32,2,2,642,SS,1.0,25,0.04,0.8364,0.33773888888888887
32,2,2,642,TT,1.0,25,0.00125,0.052275,0.3793722222222222
32,2,2,642,TT,1.0,25,0.00125,0.2091,0.3793722222222222
32,2,2,642,TT,1.0,25,0.00125,0.8364,0.3793722222222222
32,2,2,642,TT,1.0,25,0.005,0.052275,0.3793722222222222
32,2,2,642,TT,1.0,25,0.005,0.2091,0.3793722222222222
32,2,2,642,TT,1.0,25,0.005,0.8364,0.3793722222222222
32,2,2,642,TT,1.0,25,0.04,0.052275,0.3793722222222222
32,2,2,642,TT,1.0,25,0.04,0.2091,0.3793722222222222
32,2,2,642,TT,1.0,25,0.04,0.8364,0.3793722222222222
16,2,1,545,FF,1.0,25,0.00125,0.052275,0.39631555555555553
16,2,1,545,FF,1.0,25,0.00125,0.2091,0.39631555555555553
16,2,1,545,FF,1.0,25,0.00125,0.8364,0.39631555555555553
16,2,1,545,FF,1.0,25,0.005,0.052275,0.39631555555555553
16,2,1,545,FF,1.0,25,0.005,0.2091,0.39631555555555553
16,2,1,545,FF,1.0,25,0.005,0.8364,0.39631555555555553
16,2,1,545,FF,1.0,25,0.04,0.052275,0.39631555555555553
16,2,1,545,FF,1.0,25,0.04,0.2091,0.39631555555555553
16,2,1,545,FF,1.0,25,0.04,0.8364,0.39631555555555553
16,2,1,545,SS,1.0,25,0.00125,0.052275,0.3082988888888889
16,2,1,545,SS,1.0,25,0.00125,0.2091,0.3082988888888889
16,2,1,545,SS,1.0,25,0.00125,0.8364,0.3082988888888889
16,2,1,545,SS,1.0,25,0.005,0.052275,0.3082988888888889
16,2,1,545,SS,1.0,25,0.005,0.2091,0.3082988888888889
16,2,1,545,SS,1.0,25,0.005,0.8364,0.3082988888888889
16,2,1,545,SS,1.0,25,0.04,0.052275,0.3082988888888889
16,2,1,545,SS,1.0,25,0.04,0.2091,0.3082988888888889
16,2,1,545,SS,1.0,25,0.04,0.8364,0.3082988888888889
16,2,1,545,TT,1.0,25,0.00125,0.052275,0.34673
16,2,1,545,TT,1.0,25,0.00125,0.2091,0.34673
16,2,1,545,TT,1.0,25,0.00125,0.8364,0.34673
16,2,1,545,TT,1.0,25,0.005,0.052275,0.34673
16,2,1,545,TT,1.0,25,0.005,0.2091,0.34673
16,2,1,545,TT,1.0,25,0.005,0.8364,0.34673
16,2,1,545,TT,1.0,25,0.04,0.052275,0.34673
16,2,1,545,TT,1.0,25,0.04,0.2091,0.34673
16,2,1,545,TT,1.0,25,0.04,0.8364,0.34673
16,3,1,577,FF,1.0,25,0.00125,0.052275,0.42707555555555554
16,3,1,577,FF,1.0,25,0.00125,0.2091,0.42707555555555554
16,3,1,577,FF,1.0,25,0.00125,0.8364,0.42707555555555554
16,3,1,577,FF,1.0,25,0.005,0.052275,0.42707555555555554
16,3,1,577,FF,1.0,25,0.005,0.2091,0.42707555555555554
16,3,1,577,FF,1.0,25,0.005,0.8364,0.42707555555555554
16,3,1,577,FF,1.0,25,0.04,0.052275,0.42707555555555554
16,3,1,577,FF,1.0,25,0.04,0.2091,0.42707555555555554
16,3,1,577,FF,1.0,25,0.04,0.8364,0.42707555555555554
16,3,1,577,SS,1.0,25,0.00125,0.052275,0.3208011111111111
16,3,1,577,SS,1.0,25,0.00125,0.2091,0.3208011111111111
16,3,1,577,SS,1.0,25,0.00125,0.8364,0.3208011111111111
16,3,1,577,SS,1.0,25,0.005,0.052275,0.3208011111111111
16,3,1,577,SS,1.0,25,0.005,0.2091,0.3208011111111111
16,3,1,577,SS,1.0,25,0.005,0.8364,0.3208011111111111
16,3,1,577,SS,1.0,25,0.04,0.052275,0.3208011111111111
16,3,1,577,SS,1.0,25,0.04,0.2091,0.3208011111111111
16,3,1,577,SS,1.0,25,0.04,0.8364,0.3208011111111111
16,3,1,577,TT,1.0,25,0.00125,0.052275,0.37415
16,3,1,577,TT,1.0,25,0.00125,0.2091,0.37415
16,3,1,577,TT,1.0,25,0.00125,0.8364,0.37415
16,3,1,577,TT,1.0,25,0.005,0.052275,0.37415
16,3,1,577,TT,1.0,25,0.005,0.2091,0.37415
16,3,1,577,TT,1.0,25,0.005,0.8364,0.37415
16,3,1,577,TT,1.0,25,0.04,0.052275,0.37415
16,3,1,577,TT,1.0,25,0.04,0.2091,0.37415
16,3,1,577,TT,1.0,25,0.04,0.8364,0.37415
32,3,2,701,FF,1.0,25,0.00125,0.052275,0.48461444444444446
32,3,2,701,FF,1.0,25,0.00125,0.2091,0.48461444444444446
32,3,2,701,FF,1.0,25,0.00125,0.8364,0.48461444444444446
32,3,2,701,FF,1.0,25,0.005,0.052275,0.48461444444444446
32,3,2,701,FF,1.0,25,0.005,0.2091,0.48461444444444446
32,3,2,701,FF,1.0,25,0.005,0.8364,0.48461444444444446
32,3,2,701,FF,1.0,25,0.04,0.052275,0.48461444444444446
32,3,2,701,FF,1.0,25,0.04,0.2091,0.48461444444444446
32,3,2,701,FF,1.0,25,0.04,0.8364,0.48461444444444446
32,3,2,701,SS,1.0,25,0.00125,0.052275,0.36542555555555556
32,3,2,701,SS,1.0,25,0.00125,0.2091,0.36542555555555556
32,3,2,701,SS,1.0,25,0.00125,0.8364,0.36542555555555556
32,3,2,701,SS,1.0,25,0.005,0.052275,0.36542555555555556
32,3,2,701,SS,1.0,25,0.005,0.2091,0.36542555555555556
32,3,2,701,SS,1.0,25,0.005,0.8364,0.36542555555555556
32,3,2,701,SS,1.0,25,0.04,0.052275,0.36542555555555556
32,3,2,701,SS,1.0,25,0.04,0.2091,0.36542555555555556
32,3,2,701,SS,1.0,25,0.04,0.8364,0.36542555555555556
32,3,2,701,TT,1.0,25,0.00125,0.052275,0.4254733333333333
32,3,2,701,TT,1.0,25,0.00125,0.2091,0.4254733333333333
32,3,2,701,TT,1.0,25,0.00125,0.8364,0.4254733333333333
32,3,2,701,TT,1.0,25,0.005,0.052275,0.4254733333333333
32,3,2,701,TT,1.0,25,0.005,0.2091,0.4254733333333333
32,3,2,701,TT,1.0,25,0.005,0.8364,0.4254733333333333
32,3,2,701,TT,1.0,25,0.04,0.052275,0.4254733333333333
32,3,2,701,TT,1.0,25,0.04,0.2091,0.4254733333333333
32,3,2,701,TT,1.0,25,0.04,0.8364,0.4254733333333333
16,1,1,512,FF,1.0,25,0.00125,0.052275,0.3644511111111111
16,1,1,512,FF,1.0,25,0.00125,0.2091,0.3644511111111111
16,1,1,512,FF,1.0,25,0.00125,0.8364,0.3644511111111111
16,1,1,512,FF,1.0,25,0.005,0.052275,0.3644511111111111
16,1,1,512,FF,1.0,25,0.005,0.2091,0.3644511111111111
16,1,1,512,FF,1.0,25,0.005,0.8364,0.3644511111111111
16,1,1,512,FF,1.0,25,0.04,0.052275,0.3644511111111111
16,1,1,512,FF,1.0,25,0.04,0.2091,0.3644511111111111
16,1,1,512,FF,1.0,25,0.04,0.8364,0.3644511111111111
16,1,1,512,SS,1.0,25,0.00125,0.052275,0.2822922222222222
16,1,1,512,SS,1.0,25,0.00125,0.2091,0.2822922222222222
16,1,1,512,SS,1.0,25,0.00125,0.8364,0.2822922222222222
16,1,1,512,SS,1.0,25,0.005,0.052275,0.2822922222222222
16,1,1,512,SS,1.0,25,0.005,0.2091,0.2822922222222222
16,1,1,512,SS,1.0,25,0.005,0.8364,0.2822922222222222
16,1,1,512,SS,1.0,25,0.04,0.052275,0.2822922222222222
16,1,1,512,SS,1.0,25,0.04,0.2091,0.2822922222222222
16,1,1,512,SS,1.0,25,0.04,0.8364,0.2822922222222222
16,1,1,512,TT,1.0,25,0.00125,0.052275,0.31802888888888886
16,1,1,512,TT,1.0,25,0.00125,0.2091,0.31802888888888886
16,1,1,512,TT,1.0,25,0.00125,0.8364,0.31802888888888886
16,1,1,512,TT,1.0,25,0.005,0.052275,0.31802888888888886
16,1,1,512,TT,1.0,25,0.005,0.2091,0.31802888888888886
16,1,1,512,TT,1.0,25,0.005,0.8364,0.31802888888888886
16,1,1,512,TT,1.0,25,0.04,0.052275,0.31802888888888886
16,1,1,512,TT,1.0,25,0.04,0.2091,0.31802888888888886
16,1,1,512,TT,1.0,25,0.04,0.8364,0.31802888888888886
