num_words,word_size,words_per_row,area,process,voltage,temperature,slew,load,read1_power
32,1,2,584,SS,1.0,25,0.00125,0.052275,0.30725222222222226
32,1,2,584,SS,1.0,25,0.00125,0.2091,0.30725222222222226
32,1,2,584,SS,1.0,25,0.00125,0.8364,0.30725222222222226
32,1,2,584,SS,1.0,25,0.005,0.052275,0.30725222222222226
32,1,2,584,SS,1.0,25,0.005,0.2091,0.30725222222222226
32,1,2,584,SS,1.0,25,0.005,0.8364,0.30725222222222226
32,1,2,584,SS,1.0,25,0.04,0.052275,0.30725222222222226
32,1,2,584,SS,1.0,25,0.04,0.2091,0.30725222222222226
32,1,2,584,SS,1.0,25,0.04,0.8364,0.30725222222222226
32,1,2,584,TT,1.0,25,0.00125,0.052275,0.3453111111111111
32,1,2,584,TT,1.0,25,0.00125,0.2091,0.3453111111111111
32,1,2,584,TT,1.0,25,0.00125,0.8364,0.3453111111111111
32,1,2,584,TT,1.0,25,0.005,0.052275,0.3453111111111111
32,1,2,584,TT,1.0,25,0.005,0.2091,0.3453111111111111
32,1,2,584,TT,1.0,25,0.005,0.8364,0.3453111111111111
32,1,2,584,TT,1.0,25,0.04,0.052275,0.3453111111111111
32,1,2,584,TT,1.0,25,0.04,0.2091,0.3453111111111111
32,1,2,584,TT,1.0,25,0.04,0.8364,0.3453111111111111
32,2,2,642,FF,1.0,25,0.00125,0.052275,0.43318
32,2,2,642,FF,1.0,25,0.00125,0.2091,0.43318
32,2,2,642,FF,1.0,25,0.00125,0.8364,0.43318
32,2,2,642,FF,1.0,25,0.005,0.052275,0.43318
32,2,2,642,FF,1.0,25,0.005,0.2091,0.43318
32,2,2,642,FF,1.0,25,0.005,0.8364,0.43318
32,2,2,642,FF,1.0,25,0.04,0.052275,0.43318
32,2,2,642,FF,1.0,25,0.04,0.2091,0.43318
32,2,2,642,FF,1.0,25,0.04,0.8364,0.43318
32,2,2,642,SS,1.0,25,0.00125,0.052275,0.33794555555555555
32,2,2,642,SS,1.0,25,0.00125,0.2091,0.33794555555555555
32,2,2,642,SS,1.0,25,0.00125,0.8364,0.33794555555555555
32,2,2,642,SS,1.0,25,0.005,0.052275,0.33794555555555555
32,2,2,642,SS,1.0,25,0.005,0.2091,0.33794555555555555
32,2,2,642,SS,1.0,25,0.005,0.8364,0.33794555555555555
32,2,2,642,SS,1.0,25,0.04,0.052275,0.33794555555555555
32,2,2,642,SS,1.0,25,0.04,0.2091,0.33794555555555555
32,2,2,642,SS,1.0,25,0.04,0.8364,0.33794555555555555
32,2,2,642,TT,1.0,25,0.00125,0.052275,0.37956999999999996
32,2,2,642,TT,1.0,25,0.00125,0.2091,0.37956999999999996
32,2,2,642,TT,1.0,25,0.00125,0.8364,0.37956999999999996
32,2,2,642,TT,1.0,25,0.005,0.052275,0.37956999999999996
32,2,2,642,TT,1.0,25,0.005,0.2091,0.37956999999999996
32,2,2,642,TT,1.0,25,0.005,0.8364,0.37956999999999996
32,2,2,642,TT,1.0,25,0.04,0.052275,0.37956999999999996
32,2,2,642,TT,1.0,25,0.04,0.2091,0.37956999999999996
32,2,2,642,TT,1.0,25,0.04,0.8364,0.37956999999999996
16,2,1,545,FF,1.0,25,0.00125,0.052275,0.3962455555555555
16,2,1,545,FF,1.0,25,0.00125,0.2091,0.3962455555555555
16,2,1,545,FF,1.0,25,0.00125,0.8364,0.3962455555555555
16,2,1,545,FF,1.0,25,0.005,0.052275,0.3962455555555555
16,2,1,545,FF,1.0,25,0.005,0.2091,0.3962455555555555
16,2,1,545,FF,1.0,25,0.005,0.8364,0.3962455555555555
16,2,1,545,FF,1.0,25,0.04,0.052275,0.3962455555555555
16,2,1,545,FF,1.0,25,0.04,0.2091,0.3962455555555555
16,2,1,545,FF,1.0,25,0.04,0.8364,0.3962455555555555
16,2,1,545,SS,1.0,25,0.00125,0.052275,0.3082555555555555
16,2,1,545,SS,1.0,25,0.00125,0.2091,0.3082555555555555
16,2,1,545,SS,1.0,25,0.00125,0.8364,0.3082555555555555
16,2,1,545,SS,1.0,25,0.005,0.052275,0.3082555555555555
16,2,1,545,SS,1.0,25,0.005,0.2091,0.3082555555555555
16,2,1,545,SS,1.0,25,0.005,0.8364,0.3082555555555555
16,2,1,545,SS,1.0,25,0.04,0.052275,0.3082555555555555
16,2,1,545,SS,1.0,25,0.04,0.2091,0.3082555555555555
16,2,1,545,SS,1.0,25,0.04,0.8364,0.3082555555555555
16,2,1,545,TT,1.0,25,0.00125,0.052275,0.3466588888888889
16,2,1,545,TT,1.0,25,0.00125,0.2091,0.3466588888888889
16,2,1,545,TT,1.0,25,0.00125,0.8364,0.3466588888888889
16,2,1,545,TT,1.0,25,0.005,0.052275,0.3466588888888889
16,2,1,545,TT,1.0,25,0.005,0.2091,0.3466588888888889
16,2,1,545,TT,1.0,25,0.005,0.8364,0.3466588888888889
16,2,1,545,TT,1.0,25,0.04,0.052275,0.3466588888888889
16,2,1,545,TT,1.0,25,0.04,0.2091,0.3466588888888889
16,2,1,545,TT,1.0,25,0.04,0.8364,0.3466588888888889
16,3,1,577,FF,1.0,25,0.00125,0.052275,0.4269344444444444
16,3,1,577,FF,1.0,25,0.00125,0.2091,0.4269344444444444
16,3,1,577,FF,1.0,25,0.00125,0.8364,0.4269344444444444
16,3,1,577,FF,1.0,25,0.005,0.052275,0.4269344444444444
16,3,1,577,FF,1.0,25,0.005,0.2091,0.4269344444444444
16,3,1,577,FF,1.0,25,0.005,0.8364,0.4269344444444444
16,3,1,577,FF,1.0,25,0.04,0.052275,0.4269344444444444
16,3,1,577,FF,1.0,25,0.04,0.2091,0.4269344444444444
16,3,1,577,FF,1.0,25,0.04,0.8364,0.4269344444444444
16,3,1,577,SS,1.0,25,0.00125,0.052275,0.32067333333333337
16,3,1,577,SS,1.0,25,0.00125,0.2091,0.32067333333333337
16,3,1,577,SS,1.0,25,0.00125,0.8364,0.32067333333333337
16,3,1,577,SS,1.0,25,0.005,0.052275,0.32067333333333337
16,3,1,577,SS,1.0,25,0.005,0.2091,0.32067333333333337
16,3,1,577,SS,1.0,25,0.005,0.8364,0.32067333333333337
16,3,1,577,SS,1.0,25,0.04,0.052275,0.32067333333333337
16,3,1,577,SS,1.0,25,0.04,0.2091,0.32067333333333337
16,3,1,577,SS,1.0,25,0.04,0.8364,0.32067333333333337
16,3,1,577,TT,1.0,25,0.00125,0.052275,0.3741288888888889
16,3,1,577,TT,1.0,25,0.00125,0.2091,0.3741288888888889
16,3,1,577,TT,1.0,25,0.00125,0.8364,0.3741288888888889
16,3,1,577,TT,1.0,25,0.005,0.052275,0.3741288888888889
16,3,1,577,TT,1.0,25,0.005,0.2091,0.3741288888888889
16,3,1,577,TT,1.0,25,0.005,0.8364,0.3741288888888889
16,3,1,577,TT,1.0,25,0.04,0.052275,0.3741288888888889
16,3,1,577,TT,1.0,25,0.04,0.2091,0.3741288888888889
16,3,1,577,TT,1.0,25,0.04,0.8364,0.3741288888888889
32,3,2,701,FF,1.0,25,0.00125,0.052275,0.4844888888888889
32,3,2,701,FF,1.0,25,0.00125,0.2091,0.4844888888888889
32,3,2,701,FF,1.0,25,0.00125,0.8364,0.4844888888888889
32,3,2,701,FF,1.0,25,0.005,0.052275,0.4844888888888889
32,3,2,701,FF,1.0,25,0.005,0.2091,0.4844888888888889
32,3,2,701,FF,1.0,25,0.005,0.8364,0.4844888888888889
32,3,2,701,FF,1.0,25,0.04,0.052275,0.4844888888888889
32,3,2,701,FF,1.0,25,0.04,0.2091,0.4844888888888889
32,3,2,701,FF,1.0,25,0.04,0.8364,0.4844888888888889
32,3,2,701,SS,1.0,25,0.00125,0.052275,0.3652088888888889
32,3,2,701,SS,1.0,25,0.00125,0.2091,0.3652088888888889
32,3,2,701,SS,1.0,25,0.00125,0.8364,0.3652088888888889
32,3,2,701,SS,1.0,25,0.005,0.052275,0.3652088888888889
32,3,2,701,SS,1.0,25,0.005,0.2091,0.3652088888888889
32,3,2,701,SS,1.0,25,0.005,0.8364,0.3652088888888889
32,3,2,701,SS,1.0,25,0.04,0.052275,0.3652088888888889
32,3,2,701,SS,1.0,25,0.04,0.2091,0.3652088888888889
32,3,2,701,SS,1.0,25,0.04,0.8364,0.3652088888888889
32,3,2,701,TT,1.0,25,0.00125,0.052275,0.4253611111111111
32,3,2,701,TT,1.0,25,0.00125,0.2091,0.4253611111111111
32,3,2,701,TT,1.0,25,0.00125,0.8364,0.4253611111111111
32,3,2,701,TT,1.0,25,0.005,0.052275,0.4253611111111111
32,3,2,701,TT,1.0,25,0.005,0.2091,0.4253611111111111
32,3,2,701,TT,1.0,25,0.005,0.8364,0.4253611111111111
32,3,2,701,TT,1.0,25,0.04,0.052275,0.4253611111111111
32,3,2,701,TT,1.0,25,0.04,0.2091,0.4253611111111111
32,3,2,701,TT,1.0,25,0.04,0.8364,0.4253611111111111
16,1,1,512,FF,1.0,25,0.00125,0.052275,0.36431555555555556
16,1,1,512,FF,1.0,25,0.00125,0.2091,0.36431555555555556
16,1,1,512,FF,1.0,25,0.00125,0.8364,0.36431555555555556
16,1,1,512,FF,1.0,25,0.005,0.052275,0.36431555555555556
16,1,1,512,FF,1.0,25,0.005,0.2091,0.36431555555555556
16,1,1,512,FF,1.0,25,0.005,0.8364,0.36431555555555556
16,1,1,512,FF,1.0,25,0.04,0.052275,0.36431555555555556
16,1,1,512,FF,1.0,25,0.04,0.2091,0.36431555555555556
16,1,1,512,FF,1.0,25,0.04,0.8364,0.36431555555555556
16,1,1,512,SS,1.0,25,0.00125,0.052275,0.28226222222222225
16,1,1,512,SS,1.0,25,0.00125,0.2091,0.28226222222222225
16,1,1,512,SS,1.0,25,0.00125,0.8364,0.28226222222222225
16,1,1,512,SS,1.0,25,0.005,0.052275,0.28226222222222225
16,1,1,512,SS,1.0,25,0.005,0.2091,0.28226222222222225
16,1,1,512,SS,1.0,25,0.005,0.8364,0.28226222222222225
16,1,1,512,SS,1.0,25,0.04,0.052275,0.28226222222222225
16,1,1,512,SS,1.0,25,0.04,0.2091,0.28226222222222225
16,1,1,512,SS,1.0,25,0.04,0.8364,0.28226222222222225
16,1,1,512,TT,1.0,25,0.00125,0.052275,0.31788666666666665
16,1,1,512,TT,1.0,25,0.00125,0.2091,0.31788666666666665
16,1,1,512,TT,1.0,25,0.00125,0.8364,0.31788666666666665
16,1,1,512,TT,1.0,25,0.005,0.052275,0.31788666666666665
16,1,1,512,TT,1.0,25,0.005,0.2091,0.31788666666666665
16,1,1,512,TT,1.0,25,0.005,0.8364,0.31788666666666665
16,1,1,512,TT,1.0,25,0.04,0.052275,0.31788666666666665
16,1,1,512,TT,1.0,25,0.04,0.2091,0.31788666666666665
16,1,1,512,TT,1.0,25,0.04,0.8364,0.31788666666666665
