num_words,word_size,words_per_row,area,process,voltage,temperature,slew,load,write1_power
32,1,2,584,FF,1.0,25,0.00125,0.8364,0.3642022222222222
32,1,2,584,FF,1.0,25,0.005,0.052275,0.3642022222222222
32,1,2,584,FF,1.0,25,0.005,0.2091,0.3642022222222222
32,1,2,584,FF,1.0,25,0.005,0.8364,0.3642022222222222
32,1,2,584,FF,1.0,25,0.04,0.052275,0.3642022222222222
32,1,2,584,FF,1.0,25,0.04,0.2091,0.3642022222222222
32,1,2,584,FF,1.0,25,0.04,0.8364,0.3642022222222222
32,1,2,584,SS,1.0,25,0.00125,0.052275,0.27147333333333334
32,1,2,584,SS,1.0,25,0.00125,0.2091,0.27147333333333334
32,1,2,584,SS,1.0,25,0.00125,0.8364,0.27147333333333334
32,1,2,584,SS,1.0,25,0.005,0.052275,0.27147333333333334
32,1,2,584,SS,1.0,25,0.005,0.2091,0.27147333333333334
32,1,2,584,SS,1.0,25,0.005,0.8364,0.27147333333333334
32,1,2,584,SS,1.0,25,0.04,0.052275,0.27147333333333334
32,1,2,584,SS,1.0,25,0.04,0.2091,0.27147333333333334
32,1,2,584,SS,1.0,25,0.04,0.8364,0.27147333333333334
32,1,2,584,TT,1.0,25,0.00125,0.052275,0.3076588888888889
32,1,2,584,TT,1.0,25,0.00125,0.2091,0.3076588888888889
32,1,2,584,TT,1.0,25,0.00125,0.8364,0.3076588888888889
32,1,2,584,TT,1.0,25,0.005,0.052275,0.3076588888888889
32,1,2,584,TT,1.0,25,0.005,0.2091,0.3076588888888889
32,1,2,584,TT,1.0,25,0.005,0.8364,0.3076588888888889
32,1,2,584,TT,1.0,25,0.04,0.052275,0.3076588888888889
32,1,2,584,TT,1.0,25,0.04,0.2091,0.3076588888888889
32,1,2,584,TT,1.0,25,0.04,0.8364,0.3076588888888889
32,2,2,642,FF,1.0,25,0.00125,0.052275,0.40458444444444447
32,2,2,642,FF,1.0,25,0.00125,0.2091,0.40458444444444447
32,2,2,642,FF,1.0,25,0.00125,0.8364,0.40458444444444447
32,2,2,642,FF,1.0,25,0.005,0.052275,0.40458444444444447
32,2,2,642,FF,1.0,25,0.005,0.2091,0.40458444444444447
32,2,2,642,FF,1.0,25,0.005,0.8364,0.40458444444444447
32,2,2,642,FF,1.0,25,0.04,0.052275,0.40458444444444447
32,2,2,642,FF,1.0,25,0.04,0.2091,0.40458444444444447
32,2,2,642,FF,1.0,25,0.04,0.8364,0.40458444444444447
32,2,2,642,SS,1.0,25,0.00125,0.052275,0.3120677777777778
32,2,2,642,SS,1.0,25,0.00125,0.2091,0.3120677777777778
32,2,2,642,SS,1.0,25,0.00125,0.8364,0.3120677777777778
32,2,2,642,SS,1.0,25,0.005,0.052275,0.3120677777777778
32,2,2,642,SS,1.0,25,0.005,0.2091,0.3120677777777778
32,2,2,642,SS,1.0,25,0.005,0.8364,0.3120677777777778
32,2,2,642,SS,1.0,25,0.04,0.052275,0.3120677777777778
32,2,2,642,SS,1.0,25,0.04,0.2091,0.3120677777777778
32,2,2,642,SS,1.0,25,0.04,0.8364,0.3120677777777778
32,2,2,642,TT,1.0,25,0.00125,0.052275,0.35318999999999995
32,2,2,642,TT,1.0,25,0.00125,0.2091,0.35318999999999995
32,2,2,642,TT,1.0,25,0.00125,0.8364,0.35318999999999995
32,2,2,642,TT,1.0,25,0.005,0.052275,0.35318999999999995
32,2,2,642,TT,1.0,25,0.005,0.2091,0.35318999999999995
32,2,2,642,TT,1.0,25,0.005,0.8364,0.35318999999999995
32,2,2,642,TT,1.0,25,0.04,0.052275,0.35318999999999995
32,2,2,642,TT,1.0,25,0.04,0.2091,0.35318999999999995
32,2,2,642,TT,1.0,25,0.04,0.8364,0.35318999999999995
16,2,1,545,FF,1.0,25,0.00125,0.052275,0.36643111111111115
16,2,1,545,FF,1.0,25,0.00125,0.2091,0.36643111111111115
16,2,1,545,FF,1.0,25,0.00125,0.8364,0.36643111111111115
16,2,1,545,FF,1.0,25,0.005,0.052275,0.36643111111111115
16,2,1,545,FF,1.0,25,0.005,0.2091,0.36643111111111115
16,2,1,545,FF,1.0,25,0.005,0.8364,0.36643111111111115
16,2,1,545,FF,1.0,25,0.04,0.052275,0.36643111111111115
16,2,1,545,FF,1.0,25,0.04,0.2091,0.36643111111111115
16,2,1,545,FF,1.0,25,0.04,0.8364,0.36643111111111115
16,2,1,545,SS,1.0,25,0.00125,0.052275,0.28035333333333334
16,2,1,545,SS,1.0,25,0.00125,0.2091,0.28035333333333334
16,2,1,545,SS,1.0,25,0.00125,0.8364,0.28035333333333334
16,2,1,545,SS,1.0,25,0.005,0.052275,0.28035333333333334
16,2,1,545,SS,1.0,25,0.005,0.2091,0.28035333333333334
16,2,1,545,SS,1.0,25,0.005,0.8364,0.28035333333333334
16,2,1,545,SS,1.0,25,0.04,0.052275,0.28035333333333334
16,2,1,545,SS,1.0,25,0.04,0.2091,0.28035333333333334
16,2,1,545,SS,1.0,25,0.04,0.8364,0.28035333333333334
16,2,1,545,TT,1.0,25,0.00125,0.052275,0.3188844444444444
16,2,1,545,TT,1.0,25,0.00125,0.2091,0.3188844444444444
16,2,1,545,TT,1.0,25,0.00125,0.8364,0.3188844444444444
16,2,1,545,TT,1.0,25,0.005,0.052275,0.3188844444444444
16,2,1,545,TT,1.0,25,0.005,0.2091,0.3188844444444444
16,2,1,545,TT,1.0,25,0.005,0.8364,0.3188844444444444
16,2,1,545,TT,1.0,25,0.04,0.052275,0.3188844444444444
16,2,1,545,TT,1.0,25,0.04,0.2091,0.3188844444444444
16,2,1,545,TT,1.0,25,0.04,0.8364,0.3188844444444444
16,3,1,577,FF,1.0,25,0.00125,0.052275,0.40822222222222215
16,3,1,577,FF,1.0,25,0.00125,0.2091,0.40822222222222215
16,3,1,577,FF,1.0,25,0.00125,0.8364,0.40822222222222215
16,3,1,577,FF,1.0,25,0.005,0.052275,0.40822222222222215
16,3,1,577,FF,1.0,25,0.005,0.2091,0.40822222222222215
16,3,1,577,FF,1.0,25,0.005,0.8364,0.40822222222222215
16,3,1,577,FF,1.0,25,0.04,0.052275,0.40822222222222215
16,3,1,577,FF,1.0,25,0.04,0.2091,0.40822222222222215
16,3,1,577,FF,1.0,25,0.04,0.8364,0.40822222222222215
16,3,1,577,SS,1.0,25,0.00125,0.052275,0.30674111111111113
16,3,1,577,SS,1.0,25,0.00125,0.2091,0.30674111111111113
16,3,1,577,SS,1.0,25,0.00125,0.8364,0.30674111111111113
16,3,1,577,SS,1.0,25,0.005,0.052275,0.30674111111111113
16,3,1,577,SS,1.0,25,0.005,0.2091,0.30674111111111113
16,3,1,577,SS,1.0,25,0.005,0.8364,0.30674111111111113
16,3,1,577,SS,1.0,25,0.04,0.052275,0.30674111111111113
16,3,1,577,SS,1.0,25,0.04,0.2091,0.30674111111111113
16,3,1,577,SS,1.0,25,0.04,0.8364,0.30674111111111113
16,3,1,577,TT,1.0,25,0.00125,0.052275,0.35570999999999997
16,3,1,577,TT,1.0,25,0.00125,0.2091,0.35570999999999997
16,3,1,577,TT,1.0,25,0.00125,0.8364,0.35570999999999997
16,3,1,577,TT,1.0,25,0.005,0.052275,0.35570999999999997
16,3,1,577,TT,1.0,25,0.005,0.2091,0.35570999999999997
16,3,1,577,TT,1.0,25,0.005,0.8364,0.35570999999999997
16,3,1,577,TT,1.0,25,0.04,0.052275,0.35570999999999997
16,3,1,577,TT,1.0,25,0.04,0.2091,0.35570999999999997
16,3,1,577,TT,1.0,25,0.04,0.8364,0.35570999999999997
32,3,2,701,FF,1.0,25,0.00125,0.052275,0.4593966666666667
32,3,2,701,FF,1.0,25,0.00125,0.2091,0.4593966666666667
32,3,2,701,FF,1.0,25,0.00125,0.8364,0.4593966666666667
32,3,2,701,FF,1.0,25,0.005,0.052275,0.4593966666666667
32,3,2,701,FF,1.0,25,0.005,0.2091,0.4593966666666667
32,3,2,701,FF,1.0,25,0.005,0.8364,0.4593966666666667
32,3,2,701,FF,1.0,25,0.04,0.052275,0.4593966666666667
32,3,2,701,FF,1.0,25,0.04,0.2091,0.4593966666666667
32,3,2,701,FF,1.0,25,0.04,0.8364,0.4593966666666667
32,3,2,701,SS,1.0,25,0.00125,0.052275,0.3476077777777778
32,3,2,701,SS,1.0,25,0.00125,0.2091,0.3476077777777778
32,3,2,701,SS,1.0,25,0.00125,0.8364,0.3476077777777778
32,3,2,701,SS,1.0,25,0.005,0.052275,0.3476077777777778
32,3,2,701,SS,1.0,25,0.005,0.2091,0.3476077777777778
32,3,2,701,SS,1.0,25,0.005,0.8364,0.3476077777777778
32,3,2,701,SS,1.0,25,0.04,0.052275,0.3476077777777778
32,3,2,701,SS,1.0,25,0.04,0.2091,0.3476077777777778
32,3,2,701,SS,1.0,25,0.04,0.8364,0.3476077777777778
32,3,2,701,TT,1.0,25,0.00125,0.052275,0.4021511111111111
32,3,2,701,TT,1.0,25,0.00125,0.2091,0.4021511111111111
32,3,2,701,TT,1.0,25,0.00125,0.8364,0.4021511111111111
32,3,2,701,TT,1.0,25,0.005,0.052275,0.4021511111111111
32,3,2,701,TT,1.0,25,0.005,0.2091,0.4021511111111111
32,3,2,701,TT,1.0,25,0.005,0.8364,0.4021511111111111
32,3,2,701,TT,1.0,25,0.04,0.052275,0.4021511111111111
32,3,2,701,TT,1.0,25,0.04,0.2091,0.4021511111111111
32,3,2,701,TT,1.0,25,0.04,0.8364,0.4021511111111111
16,1,1,512,FF,1.0,25,0.00125,0.052275,0.3219666666666667
16,1,1,512,FF,1.0,25,0.00125,0.2091,0.3219666666666667
16,1,1,512,FF,1.0,25,0.00125,0.8364,0.3219666666666667
16,1,1,512,FF,1.0,25,0.005,0.052275,0.3219666666666667
16,1,1,512,FF,1.0,25,0.005,0.2091,0.3219666666666667
16,1,1,512,FF,1.0,25,0.005,0.8364,0.3219666666666667
16,1,1,512,FF,1.0,25,0.04,0.052275,0.3219666666666667
16,1,1,512,FF,1.0,25,0.04,0.2091,0.3219666666666667
16,1,1,512,FF,1.0,25,0.04,0.8364,0.3219666666666667
16,1,1,512,SS,1.0,25,0.00125,0.052275,0.24487
16,1,1,512,SS,1.0,25,0.00125,0.2091,0.24487
16,1,1,512,SS,1.0,25,0.00125,0.8364,0.24487
16,1,1,512,SS,1.0,25,0.005,0.052275,0.24487
16,1,1,512,SS,1.0,25,0.005,0.2091,0.24487
16,1,1,512,SS,1.0,25,0.005,0.8364,0.24487
16,1,1,512,SS,1.0,25,0.04,0.052275,0.24487
16,1,1,512,SS,1.0,25,0.04,0.2091,0.24487
16,1,1,512,SS,1.0,25,0.04,0.8364,0.24487
16,1,1,512,TT,1.0,25,0.00125,0.052275,0.27919111111111117
16,1,1,512,TT,1.0,25,0.00125,0.2091,0.27919111111111117
16,1,1,512,TT,1.0,25,0.00125,0.8364,0.27919111111111117
16,1,1,512,TT,1.0,25,0.005,0.052275,0.27919111111111117
16,1,1,512,TT,1.0,25,0.005,0.2091,0.27919111111111117
16,1,1,512,TT,1.0,25,0.005,0.8364,0.27919111111111117
16,1,1,512,TT,1.0,25,0.04,0.052275,0.27919111111111117
16,1,1,512,TT,1.0,25,0.04,0.2091,0.27919111111111117
16,1,1,512,TT,1.0,25,0.04,0.8364,0.27919111111111117
