num_words,word_size,words_per_row,area,process,voltage,temperature,slew,load,read0_power
64,2,4,66821,SS,5.0,25,0.0125,39.2968,18.479366666666667
64,2,4,66821,SS,5.0,25,0.05,2.45605,18.479366666666667
64,2,4,66821,SS,5.0,25,0.05,9.8242,18.479366666666667
64,2,4,66821,SS,5.0,25,0.05,39.2968,18.479366666666667
64,2,4,66821,SS,5.0,25,0.4,2.45605,18.479366666666667
64,2,4,66821,SS,5.0,25,0.4,9.8242,18.479366666666667
64,2,4,66821,SS,5.0,25,0.4,39.2968,18.479366666666667
64,2,4,66821,TT,3.6,25,0.0125,2.45605,7.1822333333333335
64,2,4,66821,TT,3.6,25,0.0125,9.8242,7.1822333333333335
64,2,4,66821,TT,3.6,25,0.0125,39.2968,7.1822333333333335
64,2,4,66821,TT,3.6,25,0.05,2.45605,7.1822333333333335
64,2,4,66821,TT,3.6,25,0.05,9.8242,7.1822333333333335
64,2,4,66821,TT,3.6,25,0.05,39.2968,7.1822333333333335
64,2,4,66821,TT,3.6,25,0.4,2.45605,7.1822333333333335
64,2,4,66821,TT,3.6,25,0.4,9.8242,7.1822333333333335
64,2,4,66821,TT,3.6,25,0.4,39.2968,7.1822333333333335
16,1,1,44918,FF,5.0,25,0.0125,2.45605,15.602522222222225
16,1,1,44918,FF,5.0,25,0.0125,9.8242,15.602522222222225
16,1,1,44918,FF,5.0,25,0.0125,39.2968,15.602522222222225
16,1,1,44918,FF,5.0,25,0.05,2.45605,15.602522222222225
16,1,1,44918,FF,5.0,25,0.05,9.8242,15.602522222222225
16,1,1,44918,FF,5.0,25,0.05,39.2968,15.602522222222225
16,1,1,44918,FF,5.0,25,0.4,2.45605,15.602522222222225
16,1,1,44918,FF,5.0,25,0.4,9.8242,15.602522222222225
16,1,1,44918,FF,5.0,25,0.4,39.2968,15.602522222222225
16,1,1,44918,SS,5.0,25,0.0125,2.45605,14.681844444444446
16,1,1,44918,SS,5.0,25,0.0125,9.8242,14.681844444444446
16,1,1,44918,SS,5.0,25,0.0125,39.2968,14.681844444444446
16,1,1,44918,SS,5.0,25,0.05,2.45605,14.681844444444446
16,1,1,44918,SS,5.0,25,0.05,9.8242,14.681844444444446
16,1,1,44918,SS,5.0,25,0.05,39.2968,14.681844444444446
16,1,1,44918,SS,5.0,25,0.4,2.45605,14.681844444444446
16,1,1,44918,SS,5.0,25,0.4,9.8242,14.681844444444446
16,1,1,44918,SS,5.0,25,0.4,39.2968,14.681844444444446
16,1,1,44918,TT,3.6,25,0.0125,2.45605,5.5341555555555555
16,1,1,44918,TT,3.6,25,0.0125,9.8242,5.5341555555555555
16,1,1,44918,TT,3.6,25,0.0125,39.2968,5.5341555555555555
16,1,1,44918,TT,3.6,25,0.05,2.45605,5.5341555555555555
16,1,1,44918,TT,3.6,25,0.05,9.8242,5.5341555555555555
16,1,1,44918,TT,3.6,25,0.05,39.2968,5.5341555555555555
16,1,1,44918,TT,3.6,25,0.4,2.45605,5.5341555555555555
16,1,1,44918,TT,3.6,25,0.4,9.8242,5.5341555555555555
16,1,1,44918,TT,3.6,25,0.4,39.2968,5.5341555555555555
32,3,2,61533,FF,5.0,25,0.0125,2.45605,19.71031111111111
32,3,2,61533,FF,5.0,25,0.0125,9.8242,19.71031111111111
32,3,2,61533,FF,5.0,25,0.0125,39.2968,19.71031111111111
32,3,2,61533,FF,5.0,25,0.05,2.45605,19.71031111111111
32,3,2,61533,FF,5.0,25,0.05,9.8242,19.71031111111111
32,3,2,61533,FF,5.0,25,0.05,39.2968,19.71031111111111
32,3,2,61533,FF,5.0,25,0.4,2.45605,19.71031111111111
32,3,2,61533,FF,5.0,25,0.4,9.8242,19.71031111111111
32,3,2,61533,FF,5.0,25,0.4,39.2968,19.71031111111111
32,3,2,61533,SS,5.0,25,0.0125,2.45605,17.8862
32,3,2,61533,SS,5.0,25,0.0125,9.8242,17.8862
32,3,2,61533,SS,5.0,25,0.0125,39.2968,17.8862
32,3,2,61533,SS,5.0,25,0.05,2.45605,17.8862
32,3,2,61533,SS,5.0,25,0.05,9.8242,17.8862
32,3,2,61533,SS,5.0,25,0.05,39.2968,17.8862
32,3,2,61533,SS,5.0,25,0.4,2.45605,17.8862
32,3,2,61533,SS,5.0,25,0.4,9.8242,17.8862
32,3,2,61533,SS,5.0,25,0.4,39.2968,17.8862
32,3,2,61533,TT,3.6,25,0.0125,2.45605,6.923377777777778
32,3,2,61533,TT,3.6,25,0.0125,9.8242,6.923377777777778
32,3,2,61533,TT,3.6,25,0.0125,39.2968,6.923377777777778
32,3,2,61533,TT,3.6,25,0.05,2.45605,6.923377777777778
32,3,2,61533,TT,3.6,25,0.05,9.8242,6.923377777777778
32,3,2,61533,TT,3.6,25,0.05,39.2968,6.923377777777778
32,3,2,61533,TT,3.6,25,0.4,2.45605,6.923377777777778
32,3,2,61533,TT,3.6,25,0.4,9.8242,6.923377777777778
32,3,2,61533,TT,3.6,25,0.4,39.2968,6.923377777777778
32,2,2,55960,FF,5.0,25,0.0125,2.45605,18.071544444444445
32,2,2,55960,FF,5.0,25,0.0125,9.8242,18.071544444444445
32,2,2,55960,FF,5.0,25,0.0125,39.2968,18.071544444444445
32,2,2,55960,FF,5.0,25,0.05,2.45605,18.071544444444445
32,2,2,55960,FF,5.0,25,0.05,9.8242,18.071544444444445
32,2,2,55960,FF,5.0,25,0.05,39.2968,18.071544444444445
32,2,2,55960,FF,5.0,25,0.4,2.45605,18.071544444444445
32,2,2,55960,FF,5.0,25,0.4,9.8242,18.071544444444445
32,2,2,55960,FF,5.0,25,0.4,39.2968,18.071544444444445
32,2,2,55960,SS,5.0,25,0.0125,2.45605,16.317744444444447
32,2,2,55960,SS,5.0,25,0.0125,9.8242,16.317744444444447
32,2,2,55960,SS,5.0,25,0.0125,39.2968,16.317744444444447
32,2,2,55960,SS,5.0,25,0.05,2.45605,16.317744444444447
32,2,2,55960,SS,5.0,25,0.05,9.8242,16.317744444444447
32,2,2,55960,SS,5.0,25,0.05,39.2968,16.317744444444447
32,2,2,55960,SS,5.0,25,0.4,2.45605,16.317744444444447
32,2,2,55960,SS,5.0,25,0.4,9.8242,16.317744444444447
32,2,2,55960,SS,5.0,25,0.4,39.2968,16.317744444444447
32,2,2,55960,TT,3.6,25,0.0125,2.45605,6.271166666666668
32,2,2,55960,TT,3.6,25,0.0125,9.8242,6.271166666666668
32,2,2,55960,TT,3.6,25,0.0125,39.2968,6.271166666666668
32,2,2,55960,TT,3.6,25,0.05,2.45605,6.271166666666668
32,2,2,55960,TT,3.6,25,0.05,9.8242,6.271166666666668
32,2,2,55960,TT,3.6,25,0.05,39.2968,6.271166666666668
32,2,2,55960,TT,3.6,25,0.4,2.45605,6.271166666666668
32,2,2,55960,TT,3.6,25,0.4,9.8242,6.271166666666668
32,2,2,55960,TT,3.6,25,0.4,39.2968,6.271166666666668
16,3,1,49288,FF,5.0,25,0.0125,2.45605,17.808344444444447
16,3,1,49288,FF,5.0,25,0.0125,9.8242,17.808344444444447
16,3,1,49288,FF,5.0,25,0.0125,39.2968,17.808344444444447
16,3,1,49288,FF,5.0,25,0.05,2.45605,17.808344444444447
16,3,1,49288,FF,5.0,25,0.05,9.8242,17.808344444444447
16,3,1,49288,FF,5.0,25,0.05,39.2968,17.808344444444447
16,3,1,49288,FF,5.0,25,0.4,2.45605,17.808344444444447
16,3,1,49288,FF,5.0,25,0.4,9.8242,17.808344444444447
16,3,1,49288,FF,5.0,25,0.4,39.2968,17.808344444444447
16,3,1,49288,SS,5.0,25,0.0125,2.45605,16.077
16,3,1,49288,SS,5.0,25,0.0125,9.8242,16.077
16,3,1,49288,SS,5.0,25,0.0125,39.2968,16.077
16,3,1,49288,SS,5.0,25,0.05,2.45605,16.077
16,3,1,49288,SS,5.0,25,0.05,9.8242,16.077
16,3,1,49288,SS,5.0,25,0.05,39.2968,16.077
16,3,1,49288,SS,5.0,25,0.4,2.45605,16.077
16,3,1,49288,SS,5.0,25,0.4,9.8242,16.077
16,3,1,49288,SS,5.0,25,0.4,39.2968,16.077
16,3,1,49288,TT,3.6,25,0.0125,2.45605,6.150088888888889
16,3,1,49288,TT,3.6,25,0.0125,9.8242,6.150088888888889
16,3,1,49288,TT,3.6,25,0.0125,39.2968,6.150088888888889
16,3,1,49288,TT,3.6,25,0.05,2.45605,6.150088888888889
16,3,1,49288,TT,3.6,25,0.05,9.8242,6.150088888888889
16,3,1,49288,TT,3.6,25,0.05,39.2968,6.150088888888889
16,3,1,49288,TT,3.6,25,0.4,2.45605,6.150088888888889
16,3,1,49288,TT,3.6,25,0.4,9.8242,6.150088888888889
16,3,1,49288,TT,3.6,25,0.4,39.2968,6.150088888888889
64,1,4,56307,FF,5.0,25,0.0125,2.45605,17.73747777777778
64,1,4,56307,FF,5.0,25,0.0125,9.8242,17.73747777777778
64,1,4,56307,FF,5.0,25,0.0125,39.2968,17.73747777777778
64,1,4,56307,FF,5.0,25,0.05,2.45605,17.73747777777778
64,1,4,56307,FF,5.0,25,0.05,9.8242,17.73747777777778
64,1,4,56307,FF,5.0,25,0.05,39.2968,17.73747777777778
64,1,4,56307,FF,5.0,25,0.4,2.45605,17.73747777777778
64,1,4,56307,FF,5.0,25,0.4,9.8242,17.73747777777778
64,1,4,56307,FF,5.0,25,0.4,39.2968,17.73747777777778
64,1,4,56307,SS,5.0,25,0.0125,2.45605,16.819411111111112
64,1,4,56307,SS,5.0,25,0.0125,9.8242,16.819411111111112
64,1,4,56307,SS,5.0,25,0.0125,39.2968,16.819411111111112
64,1,4,56307,SS,5.0,25,0.05,2.45605,16.819411111111112
64,1,4,56307,SS,5.0,25,0.05,9.8242,16.819411111111112
64,1,4,56307,SS,5.0,25,0.05,39.2968,16.819411111111112
64,1,4,56307,SS,5.0,25,0.4,2.45605,16.819411111111112
64,1,4,56307,SS,5.0,25,0.4,9.8242,16.819411111111112
64,1,4,56307,SS,5.0,25,0.4,39.2968,16.819411111111112
64,1,4,56307,TT,3.6,25,0.0125,2.45605,6.42408888888889
64,1,4,56307,TT,3.6,25,0.0125,9.8242,6.42408888888889
64,1,4,56307,TT,3.6,25,0.0125,39.2968,6.42408888888889
64,1,4,56307,TT,3.6,25,0.05,2.45605,6.42408888888889
64,1,4,56307,TT,3.6,25,0.05,9.8242,6.42408888888889
64,1,4,56307,TT,3.6,25,0.05,39.2968,6.42408888888889
64,1,4,56307,TT,3.6,25,0.4,2.45605,6.42408888888889
64,1,4,56307,TT,3.6,25,0.4,9.8242,6.42408888888889
64,1,4,56307,TT,3.6,25,0.4,39.2968,6.42408888888889
32,1,2,50620,FF,5.0,25,0.0125,2.45605,16.546355555555554
32,1,2,50620,FF,5.0,25,0.0125,9.8242,16.546355555555554
32,1,2,50620,FF,5.0,25,0.0125,39.2968,16.546355555555554
32,1,2,50620,FF,5.0,25,0.05,2.45605,16.546355555555554
32,1,2,50620,FF,5.0,25,0.05,9.8242,16.546355555555554
32,1,2,50620,FF,5.0,25,0.05,39.2968,16.546355555555554
32,1,2,50620,FF,5.0,25,0.4,2.45605,16.546355555555554
32,1,2,50620,FF,5.0,25,0.4,9.8242,16.546355555555554
32,1,2,50620,FF,5.0,25,0.4,39.2968,16.546355555555554
32,1,2,50620,SS,5.0,25,0.0125,2.45605,15.652822222222223
32,1,2,50620,SS,5.0,25,0.0125,9.8242,15.652822222222223
32,1,2,50620,SS,5.0,25,0.0125,39.2968,15.652822222222223
32,1,2,50620,SS,5.0,25,0.05,2.45605,15.652822222222223
32,1,2,50620,SS,5.0,25,0.05,9.8242,15.652822222222223
32,1,2,50620,SS,5.0,25,0.05,39.2968,15.652822222222223
32,1,2,50620,SS,5.0,25,0.4,2.45605,15.652822222222223
32,1,2,50620,SS,5.0,25,0.4,9.8242,15.652822222222223
32,1,2,50620,SS,5.0,25,0.4,39.2968,15.652822222222223
32,1,2,50620,TT,3.6,25,0.0125,2.45605,5.9406
32,1,2,50620,TT,3.6,25,0.0125,9.8242,5.9406
32,1,2,50620,TT,3.6,25,0.0125,39.2968,5.9406
32,1,2,50620,TT,3.6,25,0.05,2.45605,5.9406
32,1,2,50620,TT,3.6,25,0.05,9.8242,5.9406
32,1,2,50620,TT,3.6,25,0.05,39.2968,5.9406
32,1,2,50620,TT,3.6,25,0.4,2.45605,5.9406
32,1,2,50620,TT,3.6,25,0.4,9.8242,5.9406
32,1,2,50620,TT,3.6,25,0.4,39.2968,5.9406
