num_words,word_size,words_per_row,area,process,voltage,temperature,slew,load,write0_power
16,1,1,44918,TT,3.6,25,0.05,9.8242,6.014788888888889
16,1,1,44918,TT,3.6,25,0.05,39.2968,6.014788888888889
16,1,1,44918,TT,3.6,25,0.4,2.45605,6.014788888888889
16,1,1,44918,TT,3.6,25,0.4,9.8242,6.014788888888889
16,1,1,44918,TT,3.6,25,0.4,39.2968,6.014788888888889
32,3,2,61533,FF,5.0,25,0.0125,2.45605,21.896033333333335
32,3,2,61533,FF,5.0,25,0.0125,9.8242,21.896033333333335
32,3,2,61533,FF,5.0,25,0.0125,39.2968,21.896033333333335
32,3,2,61533,FF,5.0,25,0.05,2.45605,21.896033333333335
32,3,2,61533,FF,5.0,25,0.05,9.8242,21.896033333333335
32,3,2,61533,FF,5.0,25,0.05,39.2968,21.896033333333335
32,3,2,61533,FF,5.0,25,0.4,2.45605,21.896033333333335
32,3,2,61533,FF,5.0,25,0.4,9.8242,21.896033333333335
32,3,2,61533,FF,5.0,25,0.4,39.2968,21.896033333333335
32,3,2,61533,SS,5.0,25,0.0125,2.45605,19.810144444444447
32,3,2,61533,SS,5.0,25,0.0125,9.8242,19.810144444444447
32,3,2,61533,SS,5.0,25,0.0125,39.2968,19.810144444444447
32,3,2,61533,SS,5.0,25,0.05,2.45605,19.810144444444447
32,3,2,61533,SS,5.0,25,0.05,9.8242,19.810144444444447
32,3,2,61533,SS,5.0,25,0.05,39.2968,19.810144444444447
32,3,2,61533,SS,5.0,25,0.4,2.45605,19.810144444444447
32,3,2,61533,SS,5.0,25,0.4,9.8242,19.810144444444447
32,3,2,61533,SS,5.0,25,0.4,39.2968,19.810144444444447
32,3,2,61533,TT,3.6,25,0.0125,2.45605,7.5868777777777785
32,3,2,61533,TT,3.6,25,0.0125,9.8242,7.5868777777777785
32,3,2,61533,TT,3.6,25,0.0125,39.2968,7.5868777777777785
32,3,2,61533,TT,3.6,25,0.05,2.45605,7.5868777777777785
32,3,2,61533,TT,3.6,25,0.05,9.8242,7.5868777777777785
32,3,2,61533,TT,3.6,25,0.05,39.2968,7.5868777777777785
32,3,2,61533,TT,3.6,25,0.4,2.45605,7.5868777777777785
32,3,2,61533,TT,3.6,25,0.4,9.8242,7.5868777777777785
32,3,2,61533,TT,3.6,25,0.4,39.2968,7.5868777777777785
32,2,2,55960,FF,5.0,25,0.0125,2.45605,19.912277777777778
32,2,2,55960,FF,5.0,25,0.0125,9.8242,19.912277777777778
32,2,2,55960,FF,5.0,25,0.0125,39.2968,19.912277777777778
32,2,2,55960,FF,5.0,25,0.05,2.45605,19.912277777777778
32,2,2,55960,FF,5.0,25,0.05,9.8242,19.912277777777778
32,2,2,55960,FF,5.0,25,0.05,39.2968,19.912277777777778
32,2,2,55960,FF,5.0,25,0.4,2.45605,19.912277777777778
32,2,2,55960,FF,5.0,25,0.4,9.8242,19.912277777777778
32,2,2,55960,FF,5.0,25,0.4,39.2968,19.912277777777778
32,2,2,55960,SS,5.0,25,0.0125,2.45605,17.958355555555556
32,2,2,55960,SS,5.0,25,0.0125,9.8242,17.958355555555556
32,2,2,55960,SS,5.0,25,0.0125,39.2968,17.958355555555556
32,2,2,55960,SS,5.0,25,0.05,2.45605,17.958355555555556
32,2,2,55960,SS,5.0,25,0.05,9.8242,17.958355555555556
32,2,2,55960,SS,5.0,25,0.05,39.2968,17.958355555555556
32,2,2,55960,SS,5.0,25,0.4,2.45605,17.958355555555556
32,2,2,55960,SS,5.0,25,0.4,9.8242,17.958355555555556
32,2,2,55960,SS,5.0,25,0.4,39.2968,17.958355555555556
32,2,2,55960,TT,3.6,25,0.0125,2.45605,6.832988888888889
32,2,2,55960,TT,3.6,25,0.0125,9.8242,6.832988888888889
32,2,2,55960,TT,3.6,25,0.0125,39.2968,6.832988888888889
32,2,2,55960,TT,3.6,25,0.05,2.45605,6.832988888888889
32,2,2,55960,TT,3.6,25,0.05,9.8242,6.832988888888889
32,2,2,55960,TT,3.6,25,0.05,39.2968,6.832988888888889
32,2,2,55960,TT,3.6,25,0.4,2.45605,6.832988888888889
32,2,2,55960,TT,3.6,25,0.4,9.8242,6.832988888888889
32,2,2,55960,TT,3.6,25,0.4,39.2968,6.832988888888889
16,3,1,49288,FF,5.0,25,0.0125,2.45605,19.964633333333335
16,3,1,49288,FF,5.0,25,0.0125,9.8242,19.964633333333335
16,3,1,49288,FF,5.0,25,0.0125,39.2968,19.964633333333335
16,3,1,49288,FF,5.0,25,0.05,2.45605,19.964633333333335
16,3,1,49288,FF,5.0,25,0.05,9.8242,19.964633333333335
16,3,1,49288,FF,5.0,25,0.05,39.2968,19.964633333333335
16,3,1,49288,FF,5.0,25,0.4,2.45605,19.964633333333335
16,3,1,49288,FF,5.0,25,0.4,9.8242,19.964633333333335
16,3,1,49288,FF,5.0,25,0.4,39.2968,19.964633333333335
16,3,1,49288,SS,5.0,25,0.0125,2.45605,18.017455555555554
16,3,1,49288,SS,5.0,25,0.0125,9.8242,18.017455555555554
16,3,1,49288,SS,5.0,25,0.0125,39.2968,18.017455555555554
16,3,1,49288,SS,5.0,25,0.05,2.45605,18.017455555555554
16,3,1,49288,SS,5.0,25,0.05,9.8242,18.017455555555554
16,3,1,49288,SS,5.0,25,0.05,39.2968,18.017455555555554
16,3,1,49288,SS,5.0,25,0.4,2.45605,18.017455555555554
16,3,1,49288,SS,5.0,25,0.4,9.8242,18.017455555555554
16,3,1,49288,SS,5.0,25,0.4,39.2968,18.017455555555554
16,3,1,49288,TT,3.6,25,0.0125,2.45605,6.829933333333334
16,3,1,49288,TT,3.6,25,0.0125,9.8242,6.829933333333334
16,3,1,49288,TT,3.6,25,0.0125,39.2968,6.829933333333334
16,3,1,49288,TT,3.6,25,0.05,2.45605,6.829933333333334
16,3,1,49288,TT,3.6,25,0.05,9.8242,6.829933333333334
16,3,1,49288,TT,3.6,25,0.05,39.2968,6.829933333333334
16,3,1,49288,TT,3.6,25,0.4,2.45605,6.829933333333334
16,3,1,49288,TT,3.6,25,0.4,9.8242,6.829933333333334
16,3,1,49288,TT,3.6,25,0.4,39.2968,6.829933333333334
64,1,4,56307,FF,5.0,25,0.0125,2.45605,19.206566666666667
64,1,4,56307,FF,5.0,25,0.0125,9.8242,19.206566666666667
64,1,4,56307,FF,5.0,25,0.0125,39.2968,19.206566666666667
64,1,4,56307,FF,5.0,25,0.05,2.45605,19.206566666666667
64,1,4,56307,FF,5.0,25,0.05,9.8242,19.206566666666667
64,1,4,56307,FF,5.0,25,0.05,39.2968,19.206566666666667
64,1,4,56307,FF,5.0,25,0.4,2.45605,19.206566666666667
64,1,4,56307,FF,5.0,25,0.4,9.8242,19.206566666666667
64,1,4,56307,FF,5.0,25,0.4,39.2968,19.206566666666667
64,1,4,56307,SS,5.0,25,0.0125,2.45605,18.17966666666667
64,1,4,56307,SS,5.0,25,0.0125,9.8242,18.17966666666667
64,1,4,56307,SS,5.0,25,0.0125,39.2968,18.17966666666667
64,1,4,56307,SS,5.0,25,0.05,2.45605,18.17966666666667
64,1,4,56307,SS,5.0,25,0.05,9.8242,18.17966666666667
64,1,4,56307,SS,5.0,25,0.05,39.2968,18.17966666666667
64,1,4,56307,SS,5.0,25,0.4,2.45605,18.17966666666667
64,1,4,56307,SS,5.0,25,0.4,9.8242,18.17966666666667
64,1,4,56307,SS,5.0,25,0.4,39.2968,18.17966666666667
64,1,4,56307,TT,3.6,25,0.0125,2.45605,6.889222222222222
64,1,4,56307,TT,3.6,25,0.0125,9.8242,6.889222222222222
64,1,4,56307,TT,3.6,25,0.0125,39.2968,6.889222222222222
64,1,4,56307,TT,3.6,25,0.05,2.45605,6.889222222222222
64,1,4,56307,TT,3.6,25,0.05,9.8242,6.889222222222222
64,1,4,56307,TT,3.6,25,0.05,39.2968,6.889222222222222
64,1,4,56307,TT,3.6,25,0.4,2.45605,6.889222222222222
64,1,4,56307,TT,3.6,25,0.4,9.8242,6.889222222222222
64,1,4,56307,TT,3.6,25,0.4,39.2968,6.889222222222222
32,1,2,50620,FF,5.0,25,0.0125,2.45605,18.07902222222222
32,1,2,50620,FF,5.0,25,0.0125,9.8242,18.07902222222222
32,1,2,50620,FF,5.0,25,0.0125,39.2968,18.07902222222222
32,1,2,50620,FF,5.0,25,0.05,2.45605,18.07902222222222
32,1,2,50620,FF,5.0,25,0.05,9.8242,18.07902222222222
32,1,2,50620,FF,5.0,25,0.05,39.2968,18.07902222222222
32,1,2,50620,FF,5.0,25,0.4,2.45605,18.07902222222222
32,1,2,50620,FF,5.0,25,0.4,9.8242,18.07902222222222
32,1,2,50620,FF,5.0,25,0.4,39.2968,18.07902222222222
32,1,2,50620,SS,5.0,25,0.0125,2.45605,17.033544444444445
32,1,2,50620,SS,5.0,25,0.0125,9.8242,17.033544444444445
32,1,2,50620,SS,5.0,25,0.0125,39.2968,17.033544444444445
32,1,2,50620,SS,5.0,25,0.05,2.45605,17.033544444444445
32,1,2,50620,SS,5.0,25,0.05,9.8242,17.033544444444445
32,1,2,50620,SS,5.0,25,0.05,39.2968,17.033544444444445
32,1,2,50620,SS,5.0,25,0.4,2.45605,17.033544444444445
32,1,2,50620,SS,5.0,25,0.4,9.8242,17.033544444444445
32,1,2,50620,SS,5.0,25,0.4,39.2968,17.033544444444445
32,1,2,50620,TT,3.6,25,0.0125,2.45605,6.437566666666667
32,1,2,50620,TT,3.6,25,0.0125,9.8242,6.437566666666667
32,1,2,50620,TT,3.6,25,0.0125,39.2968,6.437566666666667
32,1,2,50620,TT,3.6,25,0.05,2.45605,6.437566666666667
32,1,2,50620,TT,3.6,25,0.05,9.8242,6.437566666666667
32,1,2,50620,TT,3.6,25,0.05,39.2968,6.437566666666667
32,1,2,50620,TT,3.6,25,0.4,2.45605,6.437566666666667
32,1,2,50620,TT,3.6,25,0.4,9.8242,6.437566666666667
32,1,2,50620,TT,3.6,25,0.4,39.2968,6.437566666666667
