num_words,word_size,words_per_row,area,process,voltage,temperature,slew,load,write1_power
16,3,1,49288,FF,5.0,25,0.0125,39.2968,15.804955555555559
16,3,1,49288,FF,5.0,25,0.05,2.45605,15.804955555555559
16,3,1,49288,FF,5.0,25,0.05,9.8242,15.804955555555559
16,3,1,49288,FF,5.0,25,0.05,39.2968,15.804955555555559
16,3,1,49288,FF,5.0,25,0.4,2.45605,15.804955555555559
16,3,1,49288,FF,5.0,25,0.4,9.8242,15.804955555555559
16,3,1,49288,FF,5.0,25,0.4,39.2968,15.804955555555559
16,3,1,49288,SS,5.0,25,0.0125,2.45605,14.276855555555557
16,3,1,49288,SS,5.0,25,0.0125,9.8242,14.276855555555557
16,3,1,49288,SS,5.0,25,0.0125,39.2968,14.276855555555557
16,3,1,49288,SS,5.0,25,0.05,2.45605,14.276855555555557
16,3,1,49288,SS,5.0,25,0.05,9.8242,14.276855555555557
16,3,1,49288,SS,5.0,25,0.05,39.2968,14.276855555555557
16,3,1,49288,SS,5.0,25,0.4,2.45605,14.276855555555557
16,3,1,49288,SS,5.0,25,0.4,9.8242,14.276855555555557
16,3,1,49288,SS,5.0,25,0.4,39.2968,14.276855555555557
16,3,1,49288,TT,3.6,25,0.0125,2.45605,5.408322222222222
16,3,1,49288,TT,3.6,25,0.0125,9.8242,5.408322222222222
16,3,1,49288,TT,3.6,25,0.0125,39.2968,5.408322222222222
16,3,1,49288,TT,3.6,25,0.05,2.45605,5.408322222222222
16,3,1,49288,TT,3.6,25,0.05,9.8242,5.408322222222222
16,3,1,49288,TT,3.6,25,0.05,39.2968,5.408322222222222
16,3,1,49288,TT,3.6,25,0.4,2.45605,5.408322222222222
16,3,1,49288,TT,3.6,25,0.4,9.8242,5.408322222222222
16,3,1,49288,TT,3.6,25,0.4,39.2968,5.408322222222222
64,1,4,56307,FF,5.0,25,0.0125,2.45605,15.151033333333336
64,1,4,56307,FF,5.0,25,0.0125,9.8242,15.151033333333336
64,1,4,56307,FF,5.0,25,0.0125,39.2968,15.151033333333336
64,1,4,56307,FF,5.0,25,0.05,2.45605,15.151033333333336
64,1,4,56307,FF,5.0,25,0.05,9.8242,15.151033333333336
64,1,4,56307,FF,5.0,25,0.05,39.2968,15.151033333333336
64,1,4,56307,FF,5.0,25,0.4,2.45605,15.151033333333336
64,1,4,56307,FF,5.0,25,0.4,9.8242,15.151033333333336
64,1,4,56307,FF,5.0,25,0.4,39.2968,15.151033333333336
64,1,4,56307,SS,5.0,25,0.0125,2.45605,14.15878888888889
64,1,4,56307,SS,5.0,25,0.0125,9.8242,14.15878888888889
64,1,4,56307,SS,5.0,25,0.0125,39.2968,14.15878888888889
64,1,4,56307,SS,5.0,25,0.05,2.45605,14.15878888888889
64,1,4,56307,SS,5.0,25,0.05,9.8242,14.15878888888889
64,1,4,56307,SS,5.0,25,0.05,39.2968,14.15878888888889
64,1,4,56307,SS,5.0,25,0.4,2.45605,14.15878888888889
64,1,4,56307,SS,5.0,25,0.4,9.8242,14.15878888888889
64,1,4,56307,SS,5.0,25,0.4,39.2968,14.15878888888889
64,1,4,56307,TT,3.6,25,0.0125,2.45605,5.381711111111112
64,1,4,56307,TT,3.6,25,0.0125,9.8242,5.381711111111112
64,1,4,56307,TT,3.6,25,0.0125,39.2968,5.381711111111112
64,1,4,56307,TT,3.6,25,0.05,2.45605,5.381711111111112
64,1,4,56307,TT,3.6,25,0.05,9.8242,5.381711111111112
64,1,4,56307,TT,3.6,25,0.05,39.2968,5.381711111111112
64,1,4,56307,TT,3.6,25,0.4,2.45605,5.381711111111112
64,1,4,56307,TT,3.6,25,0.4,9.8242,5.381711111111112
64,1,4,56307,TT,3.6,25,0.4,39.2968,5.381711111111112
32,1,2,50620,FF,5.0,25,0.0125,2.45605,14.238744444444443
32,1,2,50620,FF,5.0,25,0.0125,9.8242,14.238744444444443
32,1,2,50620,FF,5.0,25,0.0125,39.2968,14.238744444444443
32,1,2,50620,FF,5.0,25,0.05,2.45605,14.238744444444443
32,1,2,50620,FF,5.0,25,0.05,9.8242,14.238744444444443
32,1,2,50620,FF,5.0,25,0.05,39.2968,14.238744444444443
32,1,2,50620,FF,5.0,25,0.4,2.45605,14.238744444444443
32,1,2,50620,FF,5.0,25,0.4,9.8242,14.238744444444443
32,1,2,50620,FF,5.0,25,0.4,39.2968,14.238744444444443
32,1,2,50620,SS,5.0,25,0.0125,2.45605,13.271822222222221
32,1,2,50620,SS,5.0,25,0.0125,9.8242,13.271822222222221
32,1,2,50620,SS,5.0,25,0.0125,39.2968,13.271822222222221
32,1,2,50620,SS,5.0,25,0.05,2.45605,13.271822222222221
32,1,2,50620,SS,5.0,25,0.05,9.8242,13.271822222222221
32,1,2,50620,SS,5.0,25,0.05,39.2968,13.271822222222221
32,1,2,50620,SS,5.0,25,0.4,2.45605,13.271822222222221
32,1,2,50620,SS,5.0,25,0.4,9.8242,13.271822222222221
32,1,2,50620,SS,5.0,25,0.4,39.2968,13.271822222222221
32,1,2,50620,TT,3.6,25,0.0125,2.45605,5.0185666666666675
32,1,2,50620,TT,3.6,25,0.0125,9.8242,5.0185666666666675
32,1,2,50620,TT,3.6,25,0.0125,39.2968,5.0185666666666675
32,1,2,50620,TT,3.6,25,0.05,2.45605,5.0185666666666675
32,1,2,50620,TT,3.6,25,0.05,9.8242,5.0185666666666675
32,1,2,50620,TT,3.6,25,0.05,39.2968,5.0185666666666675
32,1,2,50620,TT,3.6,25,0.4,2.45605,5.0185666666666675
32,1,2,50620,TT,3.6,25,0.4,9.8242,5.0185666666666675
32,1,2,50620,TT,3.6,25,0.4,39.2968,5.0185666666666675
